fold,method,K,TopN,type,alpha,recall_ow,precision_ow
6,ami,30,5,baseline,1.0,0.00494249225324989,0.007482993197278912
6,ami,30,10,baseline,1.0,0.01236560554906859,0.008956916099773242
6,ami,30,15,baseline,1.0,0.019588807548338912,0.009221466364323506
6,ami,30,20,baseline,1.0,0.026223196477443974,0.009523809523809523
6,ami,30,25,baseline,1.0,0.031955169562015995,0.009342403628117914
6,ami,30,30,baseline,1.0,0.0375000994890233,0.009410430839002268
6,ami,30,35,baseline,1.0,0.04270334957309376,0.00936183997408487
6,ami,30,40,baseline,1.0,0.04906225107237597,0.009467120181405895
6,ami,30,45,baseline,1.0,0.060094166157728224,0.009952128999748048
6,ami,30,50,baseline,1.0,0.06503655316576605,0.009841269841269842
6,ami,40,5,baseline,1.0,0.00685364176329528,0.011111111111111112
6,ami,40,10,baseline,1.0,0.010904744173232452,0.010090702947845807
6,ami,40,15,baseline,1.0,0.017596884480134453,0.009826152683295541
6,ami,40,20,baseline,1.0,0.02294174304926519,0.009750566893424037
6,ami,40,25,baseline,1.0,0.028694830148592154,0.009478458049886621
6,ami,40,30,baseline,1.0,0.03572706482470894,0.009750566893424038
6,ami,40,35,baseline,1.0,0.04314435294993813,0.009847748623258828
6,ami,40,40,baseline,1.0,0.04925943441266411,0.010005668934240364
6,ami,40,45,baseline,1.0,0.054847655890109315,0.00997732426303855
6,ami,40,50,baseline,1.0,0.06245885884374749,0.010022675736961452
6,ami,50,5,baseline,1.0,0.005882328672102475,0.01020408163265306
6,ami,50,10,baseline,1.0,0.012446562242977481,0.009750566893424037
6,ami,50,15,baseline,1.0,0.018053287497242634,0.009674981103552532
6,ami,50,20,baseline,1.0,0.023093158159344648,0.009410430839002268
6,ami,50,25,baseline,1.0,0.02902166418406127,0.00961451247165533
6,ami,50,30,baseline,1.0,0.03397630776248769,0.009486016628873772
6,ami,50,35,baseline,1.0,0.0435062177414541,0.009653385163589245
6,ami,50,40,baseline,1.0,0.04865395008089646,0.009608843537414966
6,ami,50,45,baseline,1.0,0.056886067550559444,0.009800957420005038
6,ami,50,50,baseline,1.0,0.06222744979137902,0.009863945578231292
6,ami,60,5,baseline,1.0,0.005812232855874875,0.008616780045351475
6,ami,60,10,baseline,1.0,0.010724584446897932,0.008730158730158732
6,ami,60,15,baseline,1.0,0.01672950103503904,0.00944822373393802
6,ami,60,20,baseline,1.0,0.02159470700887812,0.009240362811791384
6,ami,60,25,baseline,1.0,0.027800605380232133,0.009659863945578231
6,ami,60,30,baseline,1.0,0.033730927994733866,0.009561602418745277
6,ami,60,35,baseline,1.0,0.041095886114531126,0.009588597343699384
6,ami,60,40,baseline,1.0,0.047095286658240615,0.009467120181405898
6,ami,60,45,baseline,1.0,0.053502112687406816,0.009523809523809525
6,ami,60,50,baseline,1.0,0.060628114861977334,0.009659863945578231
6,ami,70,5,baseline,1.0,0.005908623130046405,0.010430839002267572
6,ami,70,10,baseline,1.0,0.01044381926978416,0.009410430839002268
6,ami,70,15,baseline,1.0,0.013822230004151496,0.008087679516250943
6,ami,70,20,baseline,1.0,0.018690022883996748,0.008333333333333333
6,ami,70,25,baseline,1.0,0.023300787676834366,0.008571428571428572
6,ami,70,30,baseline,1.0,0.02906537817281742,0.008503401360544218
6,ami,70,35,baseline,1.0,0.035496006112563226,0.008908325234855848
6,ami,70,40,baseline,1.0,0.04043010630212192,0.008673469387755102
6,ami,70,45,baseline,1.0,0.04833393174597759,0.009019904257999495
6,ami,70,50,baseline,1.0,0.056324304385534464,0.009002267573696144
6,ami,80,5,baseline,1.0,0.004235667275707853,0.007936507936507936
6,ami,80,10,baseline,1.0,0.00864955726172649,0.008503401360544218
6,ami,80,15,baseline,1.0,0.01284504808987038,0.008238851095993954
6,ami,80,20,baseline,1.0,0.01734063842312034,0.008106575963718821
6,ami,80,25,baseline,1.0,0.021149526194797097,0.007709750566893425
6,ami,80,30,baseline,1.0,0.025135267023608486,0.007898715041572184
6,ami,80,35,baseline,1.0,0.031146133962246338,0.008228053126012309
6,ami,80,40,baseline,1.0,0.03788300676203553,0.008191609977324264
6,ami,80,45,baseline,1.0,0.04427031946339684,0.008264046359284455
6,ami,80,50,baseline,1.0,0.050587561247181556,0.008435374149659865
6,ami,90,5,baseline,1.0,0.005141647595985652,0.0070294784580498875
6,ami,90,10,baseline,1.0,0.00852555104574878,0.006916099773242631
6,ami,90,15,baseline,1.0,0.011329162463305776,0.00634920634920635
6,ami,90,20,baseline,1.0,0.015751512859370216,0.006122448979591837
6,ami,90,25,baseline,1.0,0.01952698733860866,0.006485260770975056
6,ami,90,30,baseline,1.0,0.02255998823626964,0.006462585034013606
6,ami,90,35,baseline,1.0,0.025430852088738777,0.0062520246193715585
6,ami,90,40,baseline,1.0,0.02988974603592804,0.006462585034013604
6,ami,90,45,baseline,1.0,0.03731615995146059,0.006752330561854371
6,ami,90,50,baseline,1.0,0.04253423261803565,0.0070521541950113375
6,ami,100,5,baseline,1.0,0.00347271455047899,0.006122448979591837
6,ami,100,10,baseline,1.0,0.006190025374365777,0.005328798185941043
6,ami,100,15,baseline,1.0,0.01147813913402605,0.005517762660619804
6,ami,100,20,baseline,1.0,0.013797813812644307,0.005328798185941043
6,ami,100,25,baseline,1.0,0.017880583651239464,0.005941043083900227
6,ami,100,30,baseline,1.0,0.020097773637703827,0.0056311413454270594
6,ami,100,35,baseline,1.0,0.02363471125410656,0.0055393586005830905
6,ami,100,40,baseline,1.0,0.027393653087671773,0.005725623582766441
6,ami,100,45,baseline,1.0,0.03336578208535855,0.006021667926429831
6,ami,100,50,baseline,1.0,0.038007355479757636,0.006145124716553288
6,ami,10,5,optimized,0.05,0.011039493257529592,0.012925170068027212
6,ami,10,10,optimized,0.05,0.022132786447652746,0.012585034013605442
6,ami,10,15,optimized,0.05,0.03375792143094678,0.012925170068027212
6,ami,10,20,optimized,0.05,0.042403364592363,0.012528344671201815
6,ami,10,25,optimized,0.05,0.05571272355998528,0.012244897959183675
6,ami,10,30,optimized,0.05,0.06935262894067391,0.012207105064247922
6,ami,10,35,optimized,0.05,0.07769670862776451,0.011888564949789437
6,ami,10,40,optimized,0.05,0.08588958590077382,0.011507936507936509
6,ami,10,45,optimized,0.05,0.09634965094148693,0.011337868480725625
6,ami,10,50,optimized,0.05,0.1050097288557895,0.011224489795918365
6,ami,20,5,optimized,0.05,0.007463648876705327,0.008616780045351475
6,ami,20,10,optimized,0.05,0.015348713745221471,0.009410430839002268
6,ami,20,15,optimized,0.05,0.02302274963501735,0.010128495842781558
6,ami,20,20,optimized,0.05,0.028787421761716742,0.009863945578231292
6,ami,20,25,optimized,0.05,0.034794371403418525,0.009886621315192745
6,ami,20,30,optimized,0.05,0.0450681216156178,0.010393046107331824
6,ami,20,35,optimized,0.05,0.05292594673034568,0.010592808551992227
6,ami,20,40,optimized,0.05,0.06173514498386514,0.0106859410430839
6,ami,20,45,optimized,0.05,0.06910584977535403,0.010506424792139077
6,ami,20,50,optimized,0.05,0.07491148189767073,0.010317460317460319
6,ami,30,5,optimized,0.05,0.004539371772931863,0.006802721088435374
6,ami,30,10,optimized,0.05,0.011993840440908923,0.008730158730158732
6,ami,30,15,optimized,0.05,0.019229524708897345,0.009145880574452005
6,ami,30,20,optimized,0.05,0.025837859445281542,0.009410430839002268
6,ami,30,25,optimized,0.05,0.03161604293320682,0.00925170068027211
6,ami,30,30,optimized,0.05,0.0374496685854178,0.00944822373393802
6,ami,30,35,optimized,0.05,0.04265404345802801,0.00936183997408487
6,ami,30,40,optimized,0.05,0.04969155362560599,0.009665532879818594
6,ami,30,45,optimized,0.05,0.06051621769439228,0.010052910052910053
6,ami,30,50,optimized,0.05,0.06515199107882301,0.009841269841269842
6,ami,40,5,optimized,0.05,0.0068040351802419845,0.01020408163265306
6,ami,40,10,optimized,0.05,0.01063640513721968,0.009183673469387756
6,ami,40,15,optimized,0.05,0.0172555878866791,0.009297052154195011
6,ami,40,20,optimized,0.05,0.022421896039006226,0.009126984126984128
6,ami,40,25,optimized,0.05,0.0284832349219997,0.009160997732426304
6,ami,40,30,optimized,0.05,0.03512556449665132,0.009523809523809525
6,ami,40,35,optimized,0.05,0.04333089100912526,0.00991253644314869
6,ami,40,40,optimized,0.05,0.04945995819744616,0.010090702947845805
6,ami,40,45,optimized,0.05,0.054394261702379286,0.009926933736457547
6,ami,40,50,optimized,0.05,0.06228064940183256,0.010022675736961452
6,ami,50,5,optimized,0.05,0.006651107726730577,0.011337868480725623
6,ami,50,10,optimized,0.05,0.013558810843463281,0.009863945578231293
6,ami,50,15,optimized,0.05,0.01812032181924134,0.00944822373393802
6,ami,50,20,optimized,0.05,0.02315132558188688,0.009183673469387756
6,ami,50,25,optimized,0.05,0.0290164030334377,0.009206349206349208
6,ami,50,30,optimized,0.05,0.03488064667245792,0.009372637944066514
6,ami,50,35,optimized,0.05,0.043920976689994604,0.009426627793974731
6,ami,50,40,optimized,0.05,0.04866069401474594,0.00943877551020408
6,ami,50,45,optimized,0.05,0.05736660724676787,0.009750566893424038
6,ami,50,50,optimized,0.05,0.06300530997449881,0.00979591836734694
6,ami,60,5,optimized,0.05,0.005614908068757648,0.009070294784580499
6,ami,60,10,optimized,0.05,0.010742591201634087,0.00997732426303855
6,ami,60,15,optimized,0.05,0.01617319892964323,0.009826152683295541
6,ami,60,20,optimized,0.05,0.02029393391174575,0.009126984126984128
6,ami,60,25,optimized,0.05,0.02627500890663014,0.009297052154195011
6,ami,60,30,optimized,0.05,0.03244749394686615,0.009221466364323508
6,ami,60,35,optimized,0.05,0.03997735263353511,0.009297052154195011
6,ami,60,40,optimized,0.05,0.04619250577462529,0.009297052154195011
6,ami,60,45,optimized,0.05,0.052773578059979294,0.009397833207357017
6,ami,60,50,optimized,0.05,0.06030539229423357,0.00961451247165533
6,ami,70,5,optimized,0.05,0.006522934504670677,0.011337868480725623
6,ami,70,10,optimized,0.05,0.01165397948949595,0.011111111111111112
6,ami,70,15,optimized,0.05,0.01572010277232891,0.009523809523809525
6,ami,70,20,optimized,0.05,0.018903839692560424,0.008843537414965985
6,ami,70,25,optimized,0.05,0.022376489809557934,0.008435374149659865
6,ami,70,30,optimized,0.05,0.027760148835507214,0.008276643990929707
6,ami,70,35,optimized,0.05,0.033750160400605134,0.008519598315516682
6,ami,70,40,optimized,0.05,0.03912961245289843,0.008475056689342403
6,ami,70,45,optimized,0.05,0.04729447908600869,0.008717561098513479
6,ami,70,50,optimized,0.05,0.05579703127767687,0.008866213151927437
6,ami,80,5,optimized,0.0,0.0019534236654418064,0.0022675736961451248
6,ami,80,10,optimized,0.0,0.0032788554862296644,0.0021541950113378684
6,ami,80,15,optimized,0.0,0.004403194110568288,0.0018140589569160999
6,ami,80,20,optimized,0.0,0.004702943640009696,0.0015873015873015875
6,ami,80,25,optimized,0.0,0.006185380326528015,0.001541950113378685
6,ami,80,30,optimized,0.0,0.010610045167859522,0.001889644746787604
6,ami,80,35,optimized,0.0,0.014000241140921976,0.0022351797862001943
6,ami,80,40,optimized,0.0,0.01968570016789849,0.003231292517006803
6,ami,80,45,optimized,0.0,0.02708896769260562,0.0043839758125472405
6,ami,80,50,optimized,0.0,0.03915009715022838,0.005510204081632653
6,ami,90,5,optimized,0.0,0.001934567070621492,0.0020408163265306124
6,ami,90,10,optimized,0.0,0.0036137572652178494,0.0017006802721088437
6,ami,90,15,optimized,0.0,0.004637314836394468,0.0015873015873015873
6,ami,90,20,optimized,0.0,0.005257673209020414,0.0014739229024943313
6,ami,90,25,optimized,0.0,0.0065416069490945045,0.0015873015873015875
6,ami,90,30,optimized,0.0,0.009040548799610318,0.001889644746787604
6,ami,90,35,optimized,0.0,0.013973670320024651,0.002461937155814707
6,ami,90,40,optimized,0.0,0.022409575591911663,0.0038548752834467125
6,ami,90,45,optimized,0.0,0.03181286718691328,0.005064247921390779
6,ami,90,50,optimized,0.0,0.044781663710157515,0.006167800453514739
6,ami,100,5,optimized,0.0,0.0010726392529113618,0.0015873015873015873
6,ami,100,10,optimized,0.0,0.002486310134369358,0.001360544217687075
6,ami,100,15,optimized,0.0,0.0029533065495696157,0.0012849584278155706
6,ami,100,20,optimized,0.0,0.011340615731064513,0.003231292517006803
6,ami,100,25,optimized,0.0,0.02137177189285381,0.0054875283446712015
6,ami,100,30,optimized,0.0,0.028086335661730535,0.006424792139077853
6,ami,100,35,optimized,0.0,0.04146995119505349,0.008422416585681892
6,ami,100,40,optimized,0.0,0.06306389581958716,0.010289115646258505
6,ami,100,45,optimized,0.0,0.07404702128817349,0.010859158478206099
6,ami,100,50,optimized,0.0,0.08474130557588638,0.011587301587301585
6,ari,10,5,baseline,1.0,0.009671539908283728,0.011791383219954649
6,ari,10,10,baseline,1.0,0.017391771814347864,0.010430839002267574
6,ari,10,15,baseline,1.0,0.027536578569114387,0.011413454270597128
6,ari,10,20,baseline,1.0,0.03730996309038052,0.011394557823129252
6,ari,10,25,baseline,1.0,0.046263093126943926,0.011065759637188208
6,ari,10,30,baseline,1.0,0.054690171251550186,0.011111111111111112
6,ari,10,35,baseline,1.0,0.06211429731378939,0.010787172011661808
6,ari,10,40,baseline,1.0,0.07049413700330208,0.0106859410430839
6,ari,10,45,baseline,1.0,0.07948565557180934,0.010355253212396071
6,ari,10,50,baseline,1.0,0.08998183823352487,0.010340136054421767
6,ari,20,5,baseline,1.0,0.008950938092243737,0.011337868480725623
6,ari,20,10,baseline,1.0,0.015188321410942037,0.010544217687074831
6,ari,20,15,baseline,1.0,0.024909709122166036,0.011111111111111112
6,ari,20,20,baseline,1.0,0.03121915972314904,0.010544217687074831
6,ari,20,25,baseline,1.0,0.03656526210789144,0.010068027210884352
6,ari,20,30,baseline,1.0,0.04237153678320496,0.009901738473167046
6,ari,20,35,baseline,1.0,0.051893974512908045,0.010366051182377713
6,ari,20,40,baseline,1.0,0.060071672470210453,0.010714285714285713
6,ari,20,45,baseline,1.0,0.07068532976918222,0.01070798689846309
6,ari,20,50,baseline,1.0,0.07882411825258225,0.010612244897959183
6,ari,30,5,baseline,1.0,0.006805541163600177,0.010430839002267574
6,ari,30,10,baseline,1.0,0.014539099437199027,0.010090702947845805
6,ari,30,15,baseline,1.0,0.01996838086786347,0.009750566893424038
6,ari,30,20,baseline,1.0,0.02714532143914423,0.010090702947845804
6,ari,30,25,baseline,1.0,0.03467847530732334,0.01015873015873016
6,ari,30,30,baseline,1.0,0.04209482022649394,0.010015117157974299
6,ari,30,35,baseline,1.0,0.04850378874418276,0.010171687722708132
6,ari,30,40,baseline,1.0,0.057161075674445554,0.01040249433106576
6,ari,30,45,baseline,1.0,0.06462788821010142,0.010531620055429578
6,ari,30,50,baseline,1.0,0.07227930062140024,0.01070294784580499
6,ari,40,5,baseline,1.0,0.0037640391655560943,0.007029478458049887
6,ari,40,10,baseline,1.0,0.00916289066916529,0.008843537414965989
6,ari,40,15,baseline,1.0,0.01489141912160787,0.009145880574452002
6,ari,40,20,baseline,1.0,0.01934321589833462,0.008673469387755102
6,ari,40,25,baseline,1.0,0.026308308956022607,0.00943310657596372
6,ari,40,30,baseline,1.0,0.033283716152544184,0.009712773998488284
6,ari,40,35,baseline,1.0,0.04062113274866426,0.009815354713313896
6,ari,40,40,baseline,1.0,0.04858736818869623,0.009948979591836734
6,ari,40,45,baseline,1.0,0.0540832881472488,0.009926933736457547
6,ari,40,50,baseline,1.0,0.06061399164210599,0.009931972789115647
6,ari,50,5,baseline,1.0,0.007743391988951978,0.01383219954648526
6,ari,50,10,baseline,1.0,0.01437011222666009,0.01179138321995465
6,ari,50,15,baseline,1.0,0.019419005671938026,0.011035525321239609
6,ari,50,20,baseline,1.0,0.026606032886625424,0.010770975056689343
6,ari,50,25,baseline,1.0,0.03239594959395258,0.010476190476190476
6,ari,50,30,baseline,1.0,0.03725117655121,0.01020408163265306
6,ari,50,35,baseline,1.0,0.04415055586941862,0.010301263362487852
6,ari,50,40,baseline,1.0,0.05242075234388802,0.010657596371882084
6,ari,50,45,baseline,1.0,0.05722930210074167,0.010304862685815066
6,ari,50,50,baseline,1.0,0.06412596409742613,0.010249433106575966
6,ari,60,5,baseline,1.0,0.006138125056174733,0.009070294784580499
6,ari,60,10,baseline,1.0,0.01016934537825895,0.008390022675736962
6,ari,60,15,baseline,1.0,0.01399410676440121,0.007785336356764929
6,ari,60,20,baseline,1.0,0.019320759545693744,0.008333333333333335
6,ari,60,25,baseline,1.0,0.023720295657914926,0.008299319727891157
6,ari,60,30,baseline,1.0,0.03182922838455106,0.008578987150415721
6,ari,60,35,baseline,1.0,0.039847434985880566,0.009070294784580499
6,ari,60,40,baseline,1.0,0.04538435078209267,0.009240362811791384
6,ari,60,45,baseline,1.0,0.05344803730137702,0.009448223733938018
6,ari,60,50,baseline,1.0,0.05983924042664431,0.009591836734693878
6,ari,70,5,baseline,1.0,0.00476172477723098,0.006802721088435375
6,ari,70,10,baseline,1.0,0.01087683290882659,0.008276643990929707
6,ari,70,15,baseline,1.0,0.014427204489392704,0.007936507936507936
6,ari,70,20,baseline,1.0,0.020076747334236457,0.00844671201814059
6,ari,70,25,baseline,1.0,0.025462339587581255,0.008707482993197279
6,ari,70,30,baseline,1.0,0.03163078402753567,0.008692365835222978
6,ari,70,35,baseline,1.0,0.0380734379566842,0.008811143505021057
6,ari,70,40,baseline,1.0,0.04365460748963582,0.008786848072562359
6,ari,70,45,baseline,1.0,0.0512035446214638,0.008893927941546989
6,ari,70,50,baseline,1.0,0.05714152711808397,0.009002267573696146
6,ari,80,5,baseline,1.0,0.00687444690262484,0.009750566893424037
6,ari,80,10,baseline,1.0,0.011479582259250448,0.008276643990929707
6,ari,80,15,baseline,1.0,0.018011703786246735,0.008692365835222978
6,ari,80,20,baseline,1.0,0.021709408710600217,0.008333333333333333
6,ari,80,25,baseline,1.0,0.025575772787896217,0.008253968253968255
6,ari,80,30,baseline,1.0,0.029481824793512603,0.00816326530612245
6,ari,80,35,baseline,1.0,0.03541896674310301,0.007742144476838353
6,ari,80,40,baseline,1.0,0.03880951621760029,0.00768140589569161
6,ari,80,45,baseline,1.0,0.04520496466610308,0.007860922146636432
6,ari,80,50,baseline,1.0,0.05351188880009663,0.008321995464852608
6,ari,90,5,baseline,1.0,0.0027940537967794483,0.005668934240362812
6,ari,90,10,baseline,1.0,0.0063600208222881855,0.006689342403628118
6,ari,90,15,baseline,1.0,0.010334762698567488,0.006424792139077854
6,ari,90,20,baseline,1.0,0.015754216040347654,0.00663265306122449
6,ari,90,25,baseline,1.0,0.020417342347821357,0.006712018140589569
6,ari,90,30,baseline,1.0,0.02368746512541379,0.0066515495086923665
6,ari,90,35,baseline,1.0,0.027501429383555716,0.006575963718820861
6,ari,90,40,baseline,1.0,0.03211782778953892,0.006604308390022677
6,ari,90,45,baseline,1.0,0.03758679817248912,0.00690350214159738
6,ari,90,50,baseline,1.0,0.04471199359699549,0.00727891156462585
6,ari,100,5,baseline,1.0,0.0030907941476166767,0.004308390022675738
6,ari,100,10,baseline,1.0,0.004987130996124048,0.004421768707482994
6,ari,100,15,baseline,1.0,0.009740903196041373,0.004610733182161754
6,ari,100,20,baseline,1.0,0.013276925336672024,0.005215419501133787
6,ari,100,25,baseline,1.0,0.01607667759936736,0.00526077097505669
6,ari,100,30,baseline,1.0,0.01950210147667336,0.005517762660619804
6,ari,100,35,baseline,1.0,0.023278072596073084,0.0054745707806932295
6,ari,100,40,baseline,1.0,0.028225531433087737,0.005810657596371882
6,ari,100,45,baseline,1.0,0.03371651279991945,0.006122448979591837
6,ari,100,50,baseline,1.0,0.041417812857009365,0.006598639455782313
6,ari,10,5,optimized,0.05,0.009596438642706272,0.011337868480725623
6,ari,10,10,optimized,0.05,0.017348164627883533,0.010317460317460319
6,ari,10,15,optimized,0.05,0.02749297138265006,0.011337868480725623
6,ari,10,20,optimized,0.05,0.03726635590391619,0.011337868480725623
6,ari,10,25,optimized,0.05,0.04629057886871539,0.011065759637188208
6,ari,10,30,optimized,0.05,0.05479324278319315,0.011148904006046862
6,ari,10,35,optimized,0.05,0.06211429731378939,0.010787172011661808
6,ari,10,40,optimized,0.05,0.07049413700330208,0.0106859410430839
6,ari,10,45,optimized,0.05,0.07956124136168084,0.010380448475686572
6,ari,10,50,optimized,0.05,0.08998183823352487,0.010340136054421767
6,ari,20,5,optimized,0.05,0.00885977102112679,0.0108843537414966
6,ari,20,10,optimized,0.05,0.0152735211828586,0.010770975056689343
6,ari,20,15,optimized,0.05,0.024861749717481483,0.011035525321239605
6,ari,20,20,optimized,0.05,0.031153519431944835,0.010487528344671202
6,ari,20,25,optimized,0.05,0.03653973764627675,0.010022675736961452
6,ari,20,30,optimized,0.05,0.04262112861592127,0.010015117157974299
6,ari,20,35,optimized,0.05,0.05199963326518335,0.010463232912212503
6,ari,20,40,optimized,0.05,0.05992630343595254,0.010629251700680272
6,ari,20,45,optimized,0.05,0.07030748891515089,0.010582010582010583
6,ari,20,50,optimized,0.05,0.07846631908525925,0.010498866213151927
6,ari,30,5,optimized,0.05,0.006634608179383984,0.010430839002267572
6,ari,30,10,optimized,0.05,0.014515307091978112,0.010544217687074831
6,ari,30,15,optimized,0.05,0.01959474436327458,0.009599395313681027
6,ari,30,20,optimized,0.05,0.02616467343536241,0.009523809523809525
6,ari,30,25,optimized,0.05,0.033958568377098944,0.009841269841269842
6,ari,30,30,optimized,0.05,0.04180095782177843,0.009977324263038547
6,ari,30,35,optimized,0.05,0.04827439376504578,0.010139293812763201
6,ari,30,40,optimized,0.05,0.05665626324302037,0.010317460317460317
6,ari,30,45,optimized,0.05,0.06401397181469698,0.010430839002267572
6,ari,30,50,optimized,0.05,0.07182236059679104,0.010634920634920634
6,ari,40,5,optimized,0.05,0.0040174997896562014,0.007482993197278912
6,ari,40,10,optimized,0.05,0.008668961211983866,0.008390022675736962
6,ari,40,15,optimized,0.05,0.014849652097214462,0.009372637944066516
6,ari,40,20,optimized,0.05,0.01928631988972459,0.009183673469387756
6,ari,40,25,optimized,0.05,0.024714687646005967,0.009070294784580499
6,ari,40,30,optimized,0.05,0.031508484747961044,0.009259259259259259
6,ari,40,35,optimized,0.05,0.039341028601579994,0.009394233884029803
6,ari,40,40,optimized,0.05,0.04803883429267422,0.009807256235827665
6,ari,40,45,optimized,0.05,0.054137904861380204,0.009952128999748048
6,ari,40,50,optimized,0.05,0.06091888077502634,0.010068027210884352
6,ari,50,5,optimized,0.05,0.007738711218599847,0.013378684807256236
6,ari,50,10,optimized,0.05,0.014923414877103169,0.012131519274376418
6,ari,50,15,optimized,0.05,0.019952002929268693,0.010808767951625097
6,ari,50,20,optimized,0.05,0.026418820147886633,0.010034013605442179
6,ari,50,25,optimized,0.05,0.03215933176597364,0.009886621315192745
6,ari,50,30,optimized,0.05,0.036603794345037605,0.00963718820861678
6,ari,50,35,optimized,0.05,0.04393887148608311,0.009847748623258828
6,ari,50,40,optimized,0.05,0.05120870403437755,0.01026077097505669
6,ari,50,45,optimized,0.05,0.05699147157032882,0.010153691106072059
6,ari,50,50,optimized,0.05,0.06425351784030281,0.010249433106575966
6,ari,60,5,optimized,0.05,0.007358989728319716,0.011791383219954649
6,ari,60,10,optimized,0.05,0.011102228808737145,0.009070294784580499
6,ari,60,15,optimized,0.05,0.015498586490756642,0.008692365835222978
6,ari,60,20,optimized,0.05,0.02155667554094233,0.009297052154195011
6,ari,60,25,optimized,0.05,0.026444118734032344,0.00925170068027211
6,ari,60,30,optimized,0.05,0.03516364419065244,0.009599395313681026
6,ari,60,35,optimized,0.05,0.04181572557828595,0.009718172983479106
6,ari,60,40,optimized,0.05,0.047260573970971366,0.00972222222222222
6,ari,60,45,optimized,0.05,0.053244490530790396,0.009574200050390525
6,ari,60,50,optimized,0.05,0.06017096282594737,0.009841269841269842
6,ari,70,5,optimized,0.05,0.005016493463473428,0.008390022675736962
6,ari,70,10,optimized,0.05,0.010421648952320287,0.008276643990929707
6,ari,70,15,optimized,0.05,0.01380657132817237,0.007558578987150416
6,ari,70,20,optimized,0.05,0.0194278362813192,0.007993197278911564
6,ari,70,25,optimized,0.05,0.023779020867134845,0.00816326530612245
6,ari,70,30,optimized,0.05,0.03030345034643887,0.008238851095993953
6,ari,70,35,optimized,0.05,0.03742109689569139,0.008649173955296404
6,ari,70,40,optimized,0.05,0.044179823263494525,0.008928571428571428
6,ari,70,45,optimized,0.05,0.0517590879617965,0.009070294784580499
6,ari,70,50,optimized,0.05,0.05768893323223433,0.009092970521541949
6,ari,80,5,optimized,0.05,0.006240758166287446,0.009750566893424038
6,ari,80,10,optimized,0.05,0.012127536943265781,0.008956916099773242
6,ari,80,15,optimized,0.05,0.0168943101472702,0.008238851095993953
6,ari,80,20,optimized,0.05,0.0208719779498155,0.00787981859410431
6,ari,80,25,optimized,0.05,0.024382088357395044,0.007664399092970522
6,ari,80,30,optimized,0.05,0.027471171106341737,0.007331821617535903
6,ari,80,35,optimized,0.05,0.032763480818919555,0.00735341755749919
6,ari,80,40,optimized,0.05,0.036969742349444126,0.007426303854875284
6,ari,80,45,optimized,0.05,0.043772094162814565,0.007785336356764928
6,ari,80,50,optimized,0.05,0.05280273080135613,0.008231292517006803
6,ari,90,5,optimized,0.05,0.004489361986093812,0.00634920634920635
6,ari,90,10,optimized,0.05,0.0069168157444044745,0.006122448979591837
6,ari,90,15,optimized,0.05,0.01059847158158919,0.005971277399848829
6,ari,90,20,optimized,0.05,0.014129877545634875,0.006122448979591837
6,ari,90,25,optimized,0.05,0.018711621412259363,0.00598639455782313
6,ari,90,30,optimized,0.05,0.02231118576779277,0.005971277399848828
6,ari,90,35,optimized,0.05,0.0265632475716911,0.006349206349206349
6,ari,90,40,optimized,0.05,0.03167084671031917,0.006490929705215419
6,ari,90,45,optimized,0.05,0.036577574235260646,0.006802721088435374
6,ari,90,50,optimized,0.05,0.04499328962293148,0.007210884353741496
6,ari,100,5,optimized,0.05,0.004907034223760914,0.007936507936507936
6,ari,100,10,optimized,0.05,0.007058501840230321,0.006462585034013606
6,ari,100,15,optimized,0.05,0.013766218799772372,0.006802721088435374
6,ari,100,20,optimized,0.05,0.016477801329949006,0.006405895691609978
6,ari,100,25,optimized,0.05,0.019312594365822472,0.0062131519274376415
6,ari,100,30,optimized,0.05,0.02169249220194628,0.0058956916099773245
6,ari,100,35,optimized,0.05,0.027056196001691162,0.005895691609977324
6,ari,100,40,optimized,0.05,0.030634681702882267,0.005980725623582767
6,ari,100,45,optimized,0.05,0.03433250015760348,0.006122448979591837
6,ari,100,50,optimized,0.05,0.04049729178930874,0.006507936507936509
6,chebyshev,10,5,baseline,1.0,0.007740701015177472,0.00816326530612245
6,chebyshev,10,10,baseline,1.0,0.01470739051654751,0.00963718820861678
6,chebyshev,10,15,baseline,1.0,0.02191512537665911,0.009674981103552534
6,chebyshev,10,20,baseline,1.0,0.03082508078903128,0.00997732426303855
6,chebyshev,10,25,baseline,1.0,0.04019077606875884,0.009750566893424038
6,chebyshev,10,30,baseline,1.0,0.04916258535683499,0.01016628873771731
6,chebyshev,10,35,baseline,1.0,0.05714606640019787,0.00997732426303855
6,chebyshev,10,40,baseline,1.0,0.06642718659672772,0.01020408163265306
6,chebyshev,10,45,baseline,1.0,0.07688614332270842,0.010405643738977071
6,chebyshev,10,50,baseline,1.0,0.09095894483882058,0.010544217687074831
6,chebyshev,20,5,baseline,1.0,0.009402375887993123,0.012018140589569163
6,chebyshev,20,10,baseline,1.0,0.01681505624705341,0.010430839002267574
6,chebyshev,20,15,baseline,1.0,0.023612525120844035,0.009750566893424037
6,chebyshev,20,20,baseline,1.0,0.029011518933861356,0.009807256235827663
6,chebyshev,20,25,baseline,1.0,0.037300557913158894,0.01020408163265306
6,chebyshev,20,30,baseline,1.0,0.04505597360574068,0.010582010582010581
