fold,method,alpha,type,K,TopN,RMSE,MAD,Precision,Recall
4,pcc,1.0,baseline,60,15,1.0054876105422477,0.7978764997829447,0.6051314480264639,0.9459127464206888
4,pcc,1.0,baseline,60,20,1.0054876105422477,0.7978764997829447,0.5919013476106395,0.9751171832800338
4,pcc,1.0,baseline,60,25,1.0054876105422477,0.7978764997829447,0.5850954059229605,0.9884357500331206
4,pcc,1.0,baseline,60,30,1.0054876105422477,0.7978764997829447,0.5810369704157372,0.9944758868668531
4,pcc,1.0,baseline,60,35,1.0054876105422477,0.7978764997829447,0.579158257279111,0.9973852842237055
4,pcc,1.0,baseline,60,40,1.0054876105422477,0.7978764997829447,0.5780297700215284,0.9984125126117334
4,pcc,1.0,baseline,60,45,1.0054876105422477,0.7978764997829447,0.5776611822958346,0.9989465187336269
4,pcc,1.0,baseline,60,50,1.0054876105422477,0.7978764997829447,0.5774020431490995,0.9991848751813269
4,pcc,4.0,optimized,70,5,1.035580478734091,0.8164252761098072,0.6623541887592788,0.7150529053657813
4,pcc,4.0,optimized,70,10,1.035580478734091,0.8164252761098072,0.6242294938477335,0.876170585003031
4,pcc,4.0,optimized,70,15,1.035580478734091,0.8164252761098072,0.6030812536114764,0.9440970478218738
4,pcc,4.0,optimized,70,20,1.035580478734091,0.8164252761098072,0.5911590358396956,0.9734774017175734
4,pcc,4.0,optimized,70,25,1.035580478734091,0.8164252761098072,0.584798481214583,0.9881398336546096
4,pcc,4.0,optimized,70,30,1.035580478734091,0.8164252761098072,0.5811783631340123,0.9946639545251229
4,pcc,4.0,optimized,70,35,1.035580478734091,0.8164252761098072,0.579158257279111,0.9973018780876677
4,pcc,4.0,optimized,70,40,1.035580478734091,0.8164252761098072,0.5780827922908814,0.9986347454892
4,pcc,4.0,optimized,70,45,1.035580478734091,0.8164252761098072,0.5777318786549721,0.9992640272533826
4,pcc,4.0,optimized,70,50,1.035580478734091,0.8164252761098072,0.5774232520568408,0.9994095942824505
4,pcc,1.0,baseline,70,5,1.0055700239001473,0.7980982403875616,0.6750795334040296,0.7243041156223018
4,pcc,1.0,baseline,70,10,1.0055700239001473,0.7980982403875616,0.6263503846218588,0.8788384546419205
4,pcc,1.0,baseline,70,15,1.0055700239001473,0.7980982403875616,0.6052021443856014,0.9459432486526262
4,pcc,1.0,baseline,70,20,1.0055700239001473,0.7980982403875616,0.5919013476106394,0.9750741207946297
4,pcc,1.0,baseline,70,25,1.0055700239001473,0.7980982403875616,0.5850105702919955,0.9882939629812212
4,pcc,1.0,baseline,70,30,1.0055700239001473,0.7980982403875616,0.5810369704157372,0.9944658547641243
4,pcc,1.0,baseline,70,35,1.0055700239001473,0.7980982403875616,0.579158257279111,0.9973660774629256
4,pcc,1.0,baseline,70,40,1.0055700239001473,0.7980982403875616,0.578056281156205,0.9984557278234879
4,pcc,1.0,baseline,70,45,1.0055700239001473,0.7980982403875616,0.5776611822958346,0.9989465187336269
4,pcc,1.0,baseline,70,50,1.0055700239001473,0.7980982403875616,0.5774020431490995,0.9991848751813269
4,pcc,4.0,optimized,80,5,1.0353911906391347,0.8162862565070226,0.6625662778366913,0.715171026944577
4,pcc,4.0,optimized,80,10,1.0353911906391347,0.8162862565070226,0.623593226615496,0.8755365155768268
4,pcc,4.0,optimized,80,15,1.0353911906391347,0.8162862565070226,0.6030812536114764,0.9442143462537789
4,pcc,4.0,optimized,80,20,1.0353911906391347,0.8162862565070226,0.5910529913009894,0.9733602353413192
4,pcc,4.0,optimized,80,25,1.0353911906391347,0.8162862565070226,0.5848833168455481,0.9882532735854654
4,pcc,4.0,optimized,80,30,1.0353911906391347,0.8162862565070226,0.5811783631340123,0.9946639545251229
4,pcc,4.0,optimized,80,35,1.0353911906391347,0.8162862565070226,0.579158257279111,0.9973018780876677
4,pcc,4.0,optimized,80,40,1.0353911906391347,0.8162862565070226,0.5780827922908814,0.9986347454892
4,pcc,4.0,optimized,80,45,1.0353911906391347,0.8162862565070226,0.5777318786549721,0.9992640272533826
4,pcc,4.0,optimized,80,50,1.0353911906391347,0.8162862565070226,0.5774232520568408,0.9994095942824505
